Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","60.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","258","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","20.13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","19.25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","51.87","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","177","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","17.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","11.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","9","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","72.7","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","245","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","25.23","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.17","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","17","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","15","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","13","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","65.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","218","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","21.96","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.74","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","9.48","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","33","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.22","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.1","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","95","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","96","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","96","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","6.2","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.31","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","85","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","12","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","90","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","90","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","10.16","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","35","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.5","Fc","Donn?e calcul?e"
